city,long,lati,member,year,temperature_kelvin
Beijing,116.283,39.933,a1,1890,279.55966370113543
HongKong,114.167,22.333,a1,1891,295.2412464519654
Shanghai,121.433,31.167,a1,1891,289.4432251289038
Beijing,116.283,39.933,a1,1891,280.0099265071481
HongKong,114.167,22.333,a1,1892,295.1839002703253
Shanghai,121.433,31.167,a1,1892,288.9729105270649
Beijing,116.283,39.933,a1,1892,279.78653301784607
HongKong,114.167,22.333,a1,1893,295.31278560474396
Shanghai,121.433,31.167,a1,1893,289.28985513694744
Beijing,116.283,39.933,a1,1893,278.9788083337922
HongKong,114.167,22.333,a1,1894,295.03215218897395
Shanghai,121.433,31.167,a1,1894,288.0592405748771
Beijing,116.283,39.933,a1,1894,278.9390157485264
HongKong,114.167,22.333,a1,1895,295.7618137495063
Shanghai,121.433,31.167,a1,1895,289.793135014005
Beijing,116.283,39.933,a1,1895,280.3258336820707
HongKong,114.167,22.333,a1,1896,295.4454308431875
Shanghai,121.433,31.167,a1,1896,289.5786908381219
Beijing,116.283,39.933,a1,1896,280.21141197139207
HongKong,114.167,22.333,a1,1897,294.9390710173606
Shanghai,121.433,31.167,a1,1897,289.45748817888017
Beijing,116.283,39.933,a1,1897,279.72358537012605
HongKong,114.167,22.333,a1,1898,295.7844090393054
Shanghai,121.433,31.167,a1,1898,289.49465482159263
Beijing,116.283,39.933,a1,1898,278.9945899391549
HongKong,114.167,22.333,a1,1899,295.88729622032145
Shanghai,121.433,31.167,a1,1899,289.71144477860685
Beijing,116.283,39.933,a1,1899,280.5556753042018
HongKong,114.167,22.333,a1,1900,295.0485452664245
Shanghai,121.433,31.167,a1,1900,289.2251170994812
Beijing,116.283,39.933,a1,1900,280.23554124066123
HongKong,114.167,22.333,a1,1901,295.21244909846416
Shanghai,121.433,31.167,a1,1901,288.79063815725
Beijing,116.283,39.933,a1,1901,278.85148227287397
HongKong,114.167,22.333,a1,1902,295.5062254153341
Shanghai,121.433,31.167,a1,1902,289.4088934923396
Beijing,116.283,39.933,a1,1902,280.1747268843923
HongKong,114.167,22.333,a1,1903,296.01182358312275
Shanghai,121.433,31.167,a1,1903,289.37510572669976
Beijing,116.283,39.933,a1,1903,279.2963871659283
HongKong,114.167,22.333,a1,1904,295.65484539431725
Shanghai,121.433,31.167,a1,1904,288.91970210874064
Beijing,116.283,39.933,a1,1904,278.50691638414037
HongKong,114.167,22.333,a1,1905,295.80671487285156
Shanghai,121.433,31.167,a1,1905,289.78063418340815
Beijing,116.283,39.933,a1,1905,279.9386661006917
HongKong,114.167,22.333,a1,1906,295.3069283664724
Shanghai,121.433,31.167,a1,1906,289.3617663953814
Beijing,116.283,39.933,a1,1906,279.9512937752817
HongKong,114.167,22.333,a1,1907,295.39322058111634
Shanghai,121.433,31.167,a1,1907,289.1620703068485
Beijing,116.283,39.933,a1,1907,279.0247744829757
HongKong,114.167,22.333,a1,1908,295.1583006897148
Shanghai,121.433,31.167,a1,1908,289.01112647701785
Beijing,116.283,39.933,a1,1908,279.914531566723
HongKong,114.167,22.333,a1,1909,295.4173013461112
Shanghai,121.433,31.167,a1,1909,289.67207709275044
Beijing,116.283,39.933,a1,1909,280.12142934255394
HongKong,114.167,22.333,a1,1910,295.4228153973078
Shanghai,121.433,31.167,a1,1910,289.6972087675861
Beijing,116.283,39.933,a1,1910,280.43633848748954
HongKong,114.167,22.333,a1,1911,295.07179317300074
Shanghai,121.433,31.167,a1,1911,289.5637055633316
Beijing,116.283,39.933,a1,1911,280.5172306776909
HongKong,114.167,22.333,a2,1368,295.8377803846155
Shanghai,121.433,31.167,a2,1368,290.30431164366445
Beijing,116.283,39.933,a2,1368,280.8749608245785
HongKong,114.167,22.333,a2,1369,295.6903730052361
Shanghai,121.433,31.167,a2,1369,290.1041287585048
Beijing,116.283,39.933,a2,1369,280.57265663199496
HongKong,114.167,22.333,a2,1370,295.77715056273763
Shanghai,121.433,31.167,a2,1370,289.30173671380373
Beijing,116.283,39.933,a2,1370,279.1788650416114
HongKong,114.167,22.333,a2,1371,295.3314253058734
Shanghai,121.433,31.167,a2,1371,288.8969904585777
Beijing,116.283,39.933,a2,1371,279.3216230171289
HongKong,114.167,22.333,a2,1372,295.23275724835463
Shanghai,121.433,31.167,a2,1372,289.62902131409294
Beijing,116.283,39.933,a2,1372,280.2195774167244
HongKong,114.167,22.333,a2,1373,295.4969085388309
Shanghai,121.433,31.167,a2,1373,289.4817584113556
Beijing,116.283,39.933,a2,1373,280.03738079877115
HongKong,114.167,22.333,a2,1374,295.24048522130886
Shanghai,121.433,31.167,a2,1374,289.3962879795661
Beijing,116.283,39.933,a2,1374,280.0041813787699
HongKong,114.167,22.333,a2,1375,295.7464794792534
Shanghai,121.433,31.167,a2,1375,290.42299353876734
Beijing,116.283,39.933,a2,1375,280.6658164505174
HongKong,114.167,22.333,a2,1376,296.3080594336905
Shanghai,121.433,31.167,a2,1376,290.07345641866937
Beijing,116.283,39.933,a2,1376,279.50720862231606
HongKong,114.167,22.333,a2,1377,296.2263753617278
Shanghai,121.433,31.167,a2,1377,289.23321342233515
Beijing,116.283,39.933,a2,1377,279.4155617783841
HongKong,114.167,22.333,a2,1378,295.2005694616628
Shanghai,121.433,31.167,a2,1378,289.10605940846784
Beijing,116.283,39.933,a2,1378,279.0202648452615
HongKong,114.167,22.333,a2,1379,295.4910072661538
Shanghai,121.433,31.167,a2,1379,288.8391233868335
Beijing,116.283,39.933,a2,1379,279.66743840684865
HongKong,114.167,22.333,a2,1380,295.10696231960895
Shanghai,121.433,31.167,a2,1380,289.1091716850285
Beijing,116.283,39.933,a2,1380,280.53675228798295
HongKong,114.167,22.333,a2,1381,295.3755716007716
Shanghai,121.433,31.167,a2,1381,289.3527912971297
Beijing,116.283,39.933,a2,1381,280.3617324489829
HongKong,114.167,22.333,a2,1382,295.9451841857711
Shanghai,121.433,31.167,a2,1382,290.11509580237777
Beijing,116.283,39.933,a2,1382,280.85766166707094
HongKong,114.167,22.333,a2,1383,296.0707309290739
Shanghai,121.433,31.167,a2,1383,290.4426804826585
Beijing,116.283,39.933,a2,1383,281.2100849448273
HongKong,114.167,22.333,a2,1384,295.43762427399616
Shanghai,121.433,31.167,a2,1384,289.65371892338834
Beijing,116.283,39.933,a2,1384,280.47492980779106
HongKong,114.167,22.333,a2,1385,295.1564852743496
Shanghai,121.433,31.167,a2,1385,288.9371856925284
Beijing,116.283,39.933,a2,1385,279.9762410228224
HongKong,114.167,22.333,a2,1386,295.55041608788025
Shanghai,121.433,31.167,a2,1386,289.90430624873267
Beijing,116.283,39.933,a2,1386,280.0348479242539
HongKong,114.167,22.333,a2,1387,295.16141570564423
Shanghai,121.433,31.167,a2,1387,289.54619027660647
Beijing,116.283,39.933,a2,1387,279.90471340202384
HongKong,114.167,22.333,a2,1388,296.0168492897528
Shanghai,121.433,31.167,a2,1388,289.23661808098944
Beijing,116.283,39.933,a2,1388,278.46729218307007
HongKong,114.167,22.333,a2,1389,296.2652996754256
Shanghai,121.433,31.167,a2,1389,290.69602418590347
Beijing,116.283,39.933,a2,1389,280.843328510817
HongKong,114.167,22.333,a2,1390,295.32279565625026
Shanghai,121.433,31.167,a2,1390,289.50303632080426
Beijing,116.283,39.933,a2,1390,280.26666247478573
HongKong,114.167,22.333,a2,1391,295.31986889928817
Shanghai,121.433,31.167,a2,1391,290.09344954191675
Beijing,116.283,39.933,a2,1391,280.5973379139763
HongKong,114.167,22.333,a2,1392,295.77364935030073
Shanghai,121.433,31.167,a2,1392,289.80939254067374
Beijing,116.283,39.933,a2,1392,280.1356601830498
HongKong,114.167,22.333,a2,1393,296.29116231239914
Shanghai,121.433,31.167,a2,1393,290.73036762416586
Beijing,116.283,39.933,a2,1393,281.0003060797289
HongKong,114.167,22.333,a2,1394,295.9538276969009
Shanghai,121.433,31.167,a2,1394,289.88088868158286
Beijing,116.283,39.933,a2,1394,280.1894407044109
HongKong,114.167,22.333,a2,1395,295.430025673715
Shanghai,121.433,31.167,a2,1395,290.5530361029956
Beijing,116.283,39.933,a2,1395,280.45642580518563
HongKong,114.167,22.333,a2,1396,295.3471269757695
Shanghai,121.433,31.167,a2,1396,289.4053768721154
Beijing,116.283,39.933,a2,1396,279.6776607825535
HongKong,114.167,22.333,a2,1397,295.58664451026476
Shanghai,121.433,31.167,a2,1397,289.297507976664
Beijing,116.283,39.933,a2,1397,280.0635946073009
HongKong,114.167,22.333,a2,1398,295.4505986829388
Shanghai,121.433,31.167,a2,1398,290.0792003403165
Beijing,116.283,39.933,a2,1398,279.44284204100967
HongKong,114.167,22.333,a2,1399,295.64006996810275
Shanghai,121.433,31.167,a2,1399,289.3416524588222
Beijing,116.283,39.933,a2,1399,280.2808450538233
HongKong,114.167,22.333,a2,1400,295.7979489517436
Shanghai,121.433,31.167,a2,1400,290.0177257628962
Beijing,116.283,39.933,a2,1400,280.18489944919764
HongKong,114.167,22.333,a2,1401,296.0659504110281
Shanghai,121.433,31.167,a2,1401,289.88555634673946
Beijing,116.283,39.933,a2,1401,280.43418172947537
HongKong,114.167,22.333,a2,1402,295.4939967071083
Shanghai,121.433,31.167,a2,1402,289.8829745603669
Beijing,116.283,39.933,a2,1402,279.8825113079563
HongKong,114.167,22.333,a2,1403,295.20349865532125
Shanghai,121.433,31.167,a2,1403,288.6351515537666
Beijing,116.283,39.933,a2,1403,279.1084528569895
HongKong,114.167,22.333,a2,1404,295.48537019229127
Shanghai,121.433,31.167,a2,1404,289.5298377638913
Beijing,116.283,39.933,a2,1404,280.37230094811474
HongKong,114.167,22.333,a2,1405,295.2489317434786
Shanghai,121.433,31.167,a2,1405,289.4733005061443
Beijing,116.283,39.933,a2,1405,279.86990051740867
HongKong,114.167,22.333,a2,1406,295.9316749012672
Shanghai,121.433,31.167,a2,1406,289.74750068209767
Beijing,116.283,39.933,a2,1406,279.74843699126154
HongKong,114.167,22.333,a2,1407,295.68177519867095
Shanghai,121.433,31.167,a2,1407,288.9993755805307
Beijing,116.283,39.933,a2,1407,279.1063769300753
HongKong,114.167,22.333,a2,1408,295.99125618248814
Shanghai,121.433,31.167,a2,1408,290.08315741256405
Beijing,116.283,39.933,a2,1408,280.4623557726884
HongKong,114.167,22.333,a2,1409,296.12332963879516
Shanghai,121.433,31.167,a2,1409,290.26060730709327
Beijing,116.283,39.933,a2,1409,280.38337309424423
HongKong,114.167,22.333,a2,1410,296.42082759125174
Shanghai,121.433,31.167,a2,1410,289.78076267942873
Beijing,116.283,39.933,a2,1410,279.26789364849947
HongKong,114.167,22.333,a2,1411,295.55506436066884
Shanghai,121.433,31.167,a2,1411,289.24960112152337
Beijing,116.283,39.933,a2,1411,279.97341348744175
HongKong,114.167,22.333,a2,1412,295.98921596501
Shanghai,121.433,31.167,a2,1412,289.67180250004367
Beijing,116.283,39.933,a2,1412,279.8789306868746
HongKong,114.167,22.333,a2,1413,295.46889105357275
Shanghai,121.433,31.167,a2,1413,289.240135532311
Beijing,116.283,39.933,a2,1413,280.2326512357315
HongKong,114.167,22.333,a2,1414,295.8296602045919
Shanghai,121.433,31.167,a2,1414,289.67345361076514
Beijing,116.283,39.933,a2,1414,280.04256235636416
HongKong,114.167,22.333,a2,1415,296.3011825831074
Shanghai,121.433,31.167,a2,1415,290.5250533177381
Beijing,116.283,39.933,a2,1415,280.6587977617341
HongKong,114.167,22.333,a2,1416,295.4224648532401
Shanghai,121.433,31.167,a2,1416,289.339754322346
Beijing,116.283,39.933,a2,1416,279.3334439503865
HongKong,114.167,22.333,a2,1417,295.97084221284786
Shanghai,121.433,31.167,a2,1417,289.4477823830338
Beijing,116.283,39.933,a2,1417,279.73303188260434
HongKong,114.167,22.333,a2,1418,296.489772114753
Shanghai,121.433,31.167,a2,1418,290.43015543106054
Beijing,116.283,39.933,a2,1418,281.04486773607056
HongKong,114.167,22.333,a2,1419,295.5199054916142
Shanghai,121.433,31.167,a2,1419,289.582689127124
Beijing,116.283,39.933,a2,1419,280.3257781746555
HongKong,114.167,22.333,a2,1420,295.6401218125311
Shanghai,121.433,31.167,a2,1420,289.6246514563996
Beijing,116.283,39.933,a2,1420,280.17373479536485
HongKong,114.167,22.333,a2,1421,295.45815320927505
Shanghai,121.433,31.167,a2,1421,290.2708140778688
Beijing,116.283,39.933,a2,1421,281.1364400324405
HongKong,114.167,22.333,a2,1422,295.8309790906204
Shanghai,121.433,31.167,a2,1422,290.34731338319045
Beijing,116.283,39.933,a2,1422,280.22288197583595
HongKong,114.167,22.333,a2,1423,295.4532825317695
Shanghai,121.433,31.167,a2,1423,289.60284431437094
Beijing,116.283,39.933,a2,1423,279.5811560515111
HongKong,114.167,22.333,a2,1424,295.48401571137737
Shanghai,121.433,31.167,a2,1424,289.63522380982675
Beijing,116.283,39.933,a2,1424,279.8336337428873
HongKong,114.167,22.333,a2,1425,296.0102783152718
Shanghai,121.433,31.167,a2,1425,290.1462186668208
Beijing,116.283,39.933,a2,1425,280.52572137708603
HongKong,114.167,22.333,a2,1426,295.6349410074237
Shanghai,121.433,31.167,a2,1426,289.61260588912546
Beijing,116.283,39.933,a2,1426,280.4539276959325
HongKong,114.167,22.333,a2,1427,295.5244217749076
Shanghai,121.433,31.167,a2,1427,289.91196157388777
Beijing,116.283,39.933,a2,1427,280.84846301362415
HongKong,114.167,22.333,a2,1428,294.98085053451445
Shanghai,121.433,31.167,a2,1428,288.9911763134236
Beijing,116.283,39.933,a2,1428,279.86638154055424
HongKong,114.167,22.333,a2,1429,295.55281398463893
Shanghai,121.433,31.167,a2,1429,289.17245263025416
Beijing,116.283,39.933,a2,1429,279.4643956425615
HongKong,114.167,22.333,a2,1430,295.71310350722797
Shanghai,121.433,31.167,a2,1430,289.3909103231428
Beijing,116.283,39.933,a2,1430,279.913857927404
HongKong,114.167,22.333,a2,1431,295.8852681011919
Shanghai,121.433,31.167,a2,1431,290.32193570001505
Beijing,116.283,39.933,a2,1431,280.71314582942
HongKong,114.167,22.333,a2,1432,295.6443653679201
Shanghai,121.433,31.167,a2,1432,289.9013457027503
Beijing,116.283,39.933,a2,1432,280.64358732229573
HongKong,114.167,22.333,a2,1433,295.2601455301331
Shanghai,121.433,31.167,a2,1433,289.71920865952086
Beijing,116.283,39.933,a2,1433,280.58189267270325
HongKong,114.167,22.333,a2,1434,295.64844434645704
Shanghai,121.433,31.167,a2,1434,289.0770163407505
Beijing,116.283,39.933,a2,1434,279.67303918956645
HongKong,114.167,22.333,a2,1435,295.9631492167477
Shanghai,121.433,31.167,a2,1435,290.0911280372481
Beijing,116.283,39.933,a2,1435,279.69194414276245
HongKong,114.167,22.333,a2,1436,295.9444251262594
Shanghai,121.433,31.167,a2,1436,289.93883409319875
Beijing,116.283,39.933,a2,1436,279.2612724597881
HongKong,114.167,22.333,a2,1437,295.2616360593266
Shanghai,121.433,31.167,a2,1437,289.4841265541903
Beijing,116.283,39.933,a2,1437,279.4543359850547
HongKong,114.167,22.333,a2,1438,295.8365258675435
Shanghai,121.433,31.167,a2,1438,290.41931880727276
Beijing,116.283,39.933,a2,1438,280.6311565497306
HongKong,114.167,22.333,a2,1439,296.07994292596084
Shanghai,121.433,31.167,a2,1439,290.18476482289265
Beijing,116.283,39.933,a2,1439,280.5950056038599
HongKong,114.167,22.333,a2,1440,295.4836162235426
Shanghai,121.433,31.167,a2,1440,289.6355361812831
Beijing,116.283,39.933,a2,1440,279.76219486258844
HongKong,114.167,22.333,a2,1441,295.43362609031306
Shanghai,121.433,31.167,a2,1441,289.4301251277013
Beijing,116.283,39.933,a2,1441,280.24449793493955
HongKong,114.167,22.333,a2,1442,296.02726714932186
Shanghai,121.433,31.167,a2,1442,289.7936742690744
Beijing,116.283,39.933,a2,1442,279.76182815877394
HongKong,114.167,22.333,a2,1443,296.6646324304957
Shanghai,121.433,31.167,a2,1443,291.34545941627977
Beijing,116.283,39.933,a2,1443,280.5678481625132
HongKong,114.167,22.333,a2,1444,295.72337491001224
Shanghai,121.433,31.167,a2,1444,290.0417661445334
Beijing,116.283,39.933,a2,1444,280.1857617991894
HongKong,114.167,22.333,a2,1445,295.21469464893664
Shanghai,121.433,31.167,a2,1445,289.8410832112821
Beijing,116.283,39.933,a2,1445,280.0756554686378
HongKong,114.167,22.333,a2,1446,295.4208745426742
Shanghai,121.433,31.167,a2,1446,289.4092239546866
Beijing,116.283,39.933,a2,1446,280.01700159757223
HongKong,114.167,22.333,a2,1447,295.38071259947185
Shanghai,121.433,31.167,a2,1447,289.89992894261815
Beijing,116.283,39.933,a2,1447,280.16357999471546
HongKong,114.167,22.333,a2,1448,296.04090987335996
Shanghai,121.433,31.167,a2,1448,290.32829754859785
Beijing,116.283,39.933,a2,1448,279.90347371312896
HongKong,114.167,22.333,a2,1449,296.15231257590347
Shanghai,121.433,31.167,a2,1449,290.5023938713421
Beijing,116.283,39.933,a2,1449,281.3332629091072
HongKong,114.167,22.333,a2,1450,295.22874245054504
Shanghai,121.433,31.167,a2,1450,290.13587357890873
Beijing,116.283,39.933,a2,1450,280.232215087589
HongKong,114.167,22.333,a2,1451,295.3147880512888
Shanghai,121.433,31.167,a2,1451,289.35572759761885
Beijing,116.283,39.933,a2,1451,280.4357883722907
HongKong,114.167,22.333,a2,1452,294.82389054151906
Shanghai,121.433,31.167,a2,1452,288.5342740626035
Beijing,116.283,39.933,a2,1452,279.2440410460784
HongKong,114.167,22.333,a2,1453,294.5638492684884
Shanghai,121.433,31.167,a2,1453,288.4775503202979
Beijing,116.283,39.933,a2,1453,278.396767323424
HongKong,114.167,22.333,a2,1454,295.3996539390676
Shanghai,121.433,31.167,a2,1454,288.3164744527437
Beijing,116.283,39.933,a2,1454,278.6995766733754
HongKong,114.167,22.333,a2,1455,295.5629506494872
Shanghai,121.433,31.167,a2,1455,289.77191187021066
Beijing,116.283,39.933,a2,1455,280.12862542683536
HongKong,114.167,22.333,a2,1456,295.08061937030345
Shanghai,121.433,31.167,a2,1456,289.1925972935221
Beijing,116.283,39.933,a2,1456,279.94079383913044
HongKong,114.167,22.333,a2,1457,295.48450886406135
Shanghai,121.433,31.167,a2,1457,290.03854491189844
Beijing,116.283,39.933,a2,1457,280.335150475158
HongKong,114.167,22.333,a2,1458,295.2002972629651
Shanghai,121.433,31.167,a2,1458,289.39135235156664
Beijing,116.283,39.933,a2,1458,279.9087680419238
HongKong,114.167,22.333,a2,1459,294.4910603820756
Shanghai,121.433,31.167,a2,1459,288.88335744805454
Beijing,116.283,39.933,a2,1459,279.93662658581303
HongKong,114.167,22.333,a2,1460,294.8413930819226
Shanghai,121.433,31.167,a2,1460,288.5496553466267
Beijing,116.283,39.933,a2,1460,278.65805673379697
HongKong,114.167,22.333,a2,1461,295.04177772756896
Shanghai,121.433,31.167,a2,1461,289.60891554147435
Beijing,116.283,39.933,a2,1461,280.33432890595526
HongKong,114.167,22.333,a2,1462,295.3710847556139
Shanghai,121.433,31.167,a2,1462,288.9595533705506
Beijing,116.283,39.933,a2,1462,279.14371635551515
HongKong,114.167,22.333,a2,1463,295.3433337309927
Shanghai,121.433,31.167,a2,1463,289.69359724371924
Beijing,116.283,39.933,a2,1463,280.1860635906912
HongKong,114.167,22.333,a2,1464,295.7406480863693
Shanghai,121.433,31.167,a2,1464,289.6420506147488
Beijing,116.283,39.933,a2,1464,279.37714630773814
HongKong,114.167,22.333,a2,1465,295.8387322291805
Shanghai,121.433,31.167,a2,1465,290.45320810538004
Beijing,116.283,39.933,a2,1465,280.1280919955043
HongKong,114.167,22.333,a2,1466,296.06690663746485
Shanghai,121.433,31.167,a2,1466,290.70610092200957
Beijing,116.283,39.933,a2,1466,280.4667415341333
HongKong,114.167,22.333,a2,1467,295.0380459705295
Shanghai,121.433,31.167,a2,1467,288.7912757194142
Beijing,116.283,39.933,a2,1467,279.43942792021454
HongKong,114.167,22.333,a2,1468,295.4583581475282
Shanghai,121.433,31.167,a2,1468,289.6005734200946
Beijing,116.283,39.933,a2,1468,280.517070404266
HongKong,114.167,22.333,a2,1469,295.56174304406954
Shanghai,121.433,31.167,a2,1469,289.2154848908689
Beijing,116.283,39.933,a2,1469,280.0781715643613
HongKong,114.167,22.333,a2,1470,295.5789432747136
Shanghai,121.433,31.167,a2,1470,289.14258690764797
Beijing,116.283,39.933,a2,1470,279.1870296002122
HongKong,114.167,22.333,a2,1471,295.85564211266296
Shanghai,121.433,31.167,a2,1471,289.57313213188496
Beijing,116.283,39.933,a2,1471,279.4552898870991
HongKong,114.167,22.333,a2,1472,295.9443525135966
Shanghai,121.433,31.167,a2,1472,289.6192061384204
Beijing,116.283,39.933,a2,1472,279.84175453642933
HongKong,114.167,22.333,a2,1473,295.48748911088416
Shanghai,121.433,31.167,a2,1473,289.80816733816937
Beijing,116.283,39.933,a2,1473,280.40488070337545
HongKong,114.167,22.333,a2,1474,295.44777261853756
Shanghai,121.433,31.167,a2,1474,290.2501776079295
Beijing,116.283,39.933,a2,1474,280.91773952924956
HongKong,114.167,22.333,a2,1475,296.05970771799724
Shanghai,121.433,31.167,a2,1475,290.0325157957246
Beijing,116.283,39.933,a2,1475,280.16554455911444
